"FullName","DirectoryName","Name"
"E:\_src\FormalMath\数学家理念体系\施瓦茨数学理念\08-知识关联分析\04-与复分析的关联.md","E:\_src\FormalMath\数学家理念体系\施瓦茨数学理念\08-知识关联分析","04-与复分析的关联.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\00-文档索引.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念","00-文档索引.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\00-项目状态.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念","00-项目状态.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\README.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念","README.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\START-HERE.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念","START-HERE.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\01-核心理论\01-数学哲学与方法论.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\01-核心理论","01-数学哲学与方法论.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\01-核心理论\02-Langlands纲领的提出.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\01-核心理论","02-Langlands纲领的提出.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\01-核心理论\03-统一数学的愿景.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\01-核心理论","03-统一数学的愿景.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\01-核心理论\04-与德利涅的合作理念.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\01-核心理论","04-与德利涅的合作理念.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\01-Langlands纲领\01-Langlands纲领的提出（1967）.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\01-Langlands纲领","01-Langlands纲领的提出（1967）.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\01-Langlands纲领\02-Galois表示与自守形式的对应.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\01-Langlands纲领","02-Galois表示与自守形式的对应.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\01-Langlands纲领\03-局部Langlands对应.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\01-Langlands纲领","03-局部Langlands对应.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\01-Langlands纲领\04-全局Langlands对应.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\01-Langlands纲领","04-全局Langlands对应.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\02-自守形式理论\01-模形式理论.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\02-自守形式理论","01-模形式理论.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\02-自守形式理论\02-自守表示理论.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\02-自守形式理论","02-自守表示理论.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\02-自守形式理论\03-L函数理论.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\02-自守形式理论","03-L函数理论.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\03-Galois表示理论\01-Galois表示的定义.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\03-Galois表示理论","01-Galois表示的定义.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\03-Galois表示理论\02-Galois表示的分类.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\03-Galois表示理论","02-Galois表示的分类.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\03-Galois表示理论\03-Galois表示与L函数.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\02-数学内容深度分析\03-Galois表示理论","03-Galois表示与L函数.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\03-教育与影响\01-对数论的影响.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\03-教育与影响","01-对数论的影响.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\03-教育与影响\02-学生与学派.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\03-教育与影响","02-学生与学派.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\03-教育与影响\03-对后世数学的影响.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\03-教育与影响","03-对后世数学的影响.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\04-历史与传记\01-生平与学术里程碑.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\04-历史与传记","01-生平与学术里程碑.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\04-历史与传记\02-核心著作解析.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\04-历史与传记","02-核心著作解析.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\04-历史与传记\03-学术合作与交流.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\04-历史与传记","03-学术合作与交流.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\05-现代应用与拓展\01-在现代数论中的应用.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\05-现代应用与拓展","01-在现代数论中的应用.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\05-现代应用与拓展\02-现代代数几何中的应用.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\05-现代应用与拓展","02-现代代数几何中的应用.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\05-现代应用与拓展\03-表示论中的应用.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\05-现代应用与拓展","03-表示论中的应用.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\05-现代应用与拓展\04-几何Langlands纲领.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\05-现代应用与拓展","04-几何Langlands纲领.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\06-对比研究\01-与德利涅的对比.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\06-对比研究","01-与德利涅的对比.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\06-对比研究\02-与韦伊的对比.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\06-对比研究","02-与韦伊的对比.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\06-对比研究\03-与格洛腾迪克的对比.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\06-对比研究","03-与格洛腾迪克的对比.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\06-对比研究\04-对现代数学家的影响.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\06-对比研究","04-对现代数学家的影响.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\07-现代视角与评价\01-现代数论中的Langlands纲领.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\07-现代视角与评价","01-现代数论中的Langlands纲领.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\07-现代视角与评价\02-最新研究进展.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\07-现代视角与评价","02-最新研究进展.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\07-现代视角与评价\03-未解决问题.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\07-现代视角与评价","03-未解决问题.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\08-知识关联分析\01-概念关联网络.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\08-知识关联分析","01-概念关联网络.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\08-知识关联分析\02-理论关联图谱.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\08-知识关联分析","02-理论关联图谱.md"
"E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\08-知识关联分析\03-跨学科关联.md","E:\_src\FormalMath\数学家理念体系\朗兰兹数学理念\08-知识关联分析","03-跨学科关联.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\00-文档索引.md","E:\_src\FormalMath\数学家理念体系\李数学理念","00-文档索引.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\00-项目状态.md","E:\_src\FormalMath\数学家理念体系\李数学理念","00-项目状态.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\README.md","E:\_src\FormalMath\数学家理念体系\李数学理念","README.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\START-HERE.md","E:\_src\FormalMath\数学家理念体系\李数学理念","START-HERE.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\01-核心理论\01-数学哲学与方法论.md","E:\_src\FormalMath\数学家理念体系\李数学理念\01-核心理论","01-数学哲学与方法论.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\01-核心理论\02-连续群理论纲领.md","E:\_src\FormalMath\数学家理念体系\李数学理念\01-核心理论","02-连续群理论纲领.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\02-数学内容深度分析\01-李群理论贡献\01-李群的定义与性质.md","E:\_src\FormalMath\数学家理念体系\李数学理念\02-数学内容深度分析\01-李群理论贡献","01-李群的定义与性质.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\02-数学内容深度分析\01-李群理论贡献\03-李群的表示理论.md","E:\_src\FormalMath\数学家理念体系\李数学理念\02-数学内容深度分析\01-李群理论贡献","03-李群的表示理论.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\02-数学内容深度分析\02-李代数理论贡献\01-李代数的定义与结构.md","E:\_src\FormalMath\数学家理念体系\李数学理念\02-数学内容深度分析\02-李代数理论贡献","01-李代数的定义与结构.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\02-数学内容深度分析\02-李代数理论贡献\03-李代数与李群的对应.md","E:\_src\FormalMath\数学家理念体系\李数学理念\02-数学内容深度分析\02-李代数理论贡献","03-李代数与李群的对应.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\03-教育与影响\01-对李群理论的影响.md","E:\_src\FormalMath\数学家理念体系\李数学理念\03-教育与影响","01-对李群理论的影响.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\03-教育与影响\02-学生与学派.md","E:\_src\FormalMath\数学家理念体系\李数学理念\03-教育与影响","02-学生与学派.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\03-教育与影响\03-对后世数学的影响.md","E:\_src\FormalMath\数学家理念体系\李数学理念\03-教育与影响","03-对后世数学的影响.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\04-历史与传记\01-生平与学术里程碑.md","E:\_src\FormalMath\数学家理念体系\李数学理念\04-历史与传记","01-生平与学术里程碑.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\04-历史与传记\02-核心著作解析.md","E:\_src\FormalMath\数学家理念体系\李数学理念\04-历史与传记","02-核心著作解析.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\04-历史与传记\03-学术合作与交流.md","E:\_src\FormalMath\数学家理念体系\李数学理念\04-历史与传记","03-学术合作与交流.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\05-现代应用与拓展\01-在物理学中的应用.md","E:\_src\FormalMath\数学家理念体系\李数学理念\05-现代应用与拓展","01-在物理学中的应用.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\05-现代应用与拓展\02-在现代数学中的应用.md","E:\_src\FormalMath\数学家理念体系\李数学理念\05-现代应用与拓展","02-在现代数学中的应用.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\05-现代应用与拓展\03-在其他领域的应用.md","E:\_src\FormalMath\数学家理念体系\李数学理念\05-现代应用与拓展","03-在其他领域的应用.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\06-对比研究\01-与克莱因的对比.md","E:\_src\FormalMath\数学家理念体系\李数学理念\06-对比研究","01-与克莱因的对比.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\06-对比研究\02-与嘉当的关系.md","E:\_src\FormalMath\数学家理念体系\李数学理念\06-对比研究","02-与嘉当的关系.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\06-对比研究\03-与庞加莱的关系.md","E:\_src\FormalMath\数学家理念体系\李数学理念\06-对比研究","03-与庞加莱的关系.md"
"E:\_src\FormalMath\数学家理念体系\李数学理念\06-对比研究\04-对现代数学家的影响.md","E:\_src\FormalMath\数学家理念体系\李数学理念\06-对比研究","04-对现代数学家的影响.md"
