File,Line,Type,Text,Priority,FullPath
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,9441,NOTE,that the condition  $a^4 + a + 1 = 0$  implies that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,9803,NOTE,"that to find the point of intersection of a pair of lines in  $F$  or the points of intersection of a line in  $F$  and a circle in  $F$ , one need only solve a linear or quadratic equation in  $F$ . We now come to the crucial question. Starting with points in the plane of some field  $F$ , which points in the real plane can be obtained with an unmarked straightedge and a compass? Well, there are only three ways to construct points, starting with points in the plane of  $F$ :",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10017,NOTE,"that  $|H / \langle x \rangle| = p^{k-1}$  and  $|\langle x \rangle| = p$  imply that  $|H| = p^k$ . Thus, we have produced a subgroup of order  $p^k$ , which contradicts our assumption that no such subgroup exists. Therefore, we must have originally had a subgroup of order  $p^k$ , and we can apply the induction hypothesis to that subgroup.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10051,NOTE,"the group of all permutations of  $C$ . For each  $g \in G$ , define  $\phi_g: C \to C$  by  $\phi_g(K_i) = gK_i g^{-1}$ . It is easy to show that each  $\phi_g \in S_C$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10073,NOTE,"the number of Sylow  $p$ -subgroups of a group  $G$  of order  $p^n m$ , where  $p$  is a prime that does not divide  $m$ . First note that  $n_p = 1$  is always possible since 1 divides  $m$  and 1 is 1 mod  $p$ . Also, all divisors  $d$  of  $m$  are possible values of  $n_2$ , because such  $d$  will be odd and therefore  $d = 1 \mod 2$ . For odd primes  $p$ , the possibilities for  $n_p > 1$  are the divisors  $d > 1$  for which  $p$  divides  $d - 1$ , for then  $d - 1 = pt$  for some integer  $t$ . To illustrate this consider  $n = 2 \cdot 5^2 \cdot 11$ . For  $n_2$ , all divisors",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10075,NOTE,"that you need not bother considering any divisor  $d$  of  $m$  with  $1 < d - 1 < 11$ .) For  $n_{11}$ , only  $d = 1$  satisfies the condition that 11 divides  $d - 1$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10085,NOTE,"that a Sylow  $p$ -subgroup  $H$  of a group  $G$  is a normal in  $G$  if and only if  $xHx^{-1} = H$  for all  $x$  in  $G$ . Then, because all Sylow  $p$ -subgroups of  $G$  are conjugate to  $H$ ,  $H$  is normal in  $G$  if and only if it is the only Sylow  $p$ -subgroup of  $G$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10138,NOTE,"the normal subgroup of order 5 and let  $H$  denote any subgroup of order 8, then  $G = HK$ . (See Example 5 in Chapter 9.) If  $H$  happens to be normal, we can say even more:  $G = H \times K$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10144,NOTE,that in these examples we were able to deduce all of this information from knowing only the order of the group—so many conclusions from one assumption! This is the beauty of finite group theory.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10160,NOTE,"in particular the large number of groups of order 64. Also observe that, generally speaking, it is not the size of the group that gives rise to a large number of groups of that size but the number of prime factors involved. In all, there are 1047 nonisomorphic groups with 100 or fewer elements. Contrast this with the fact that there are 49,487,365,422 groups of order  $1024 = 2^{10}$ . The number of groups of any order less than 2048 is given at http://oeis.org/A000001/b000001.txt.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10533,NOTE,"the number of Sylow  $p$ -subgroups of a group  $G$  by  $n_p$ , then  $n_p = |G : N(H)|$ , where  $H$  is any Sylow  $p$ -subgroup of  $G$ , and  $n_p \mod p = 1$ . It follows, then, that in a simple group of order 72, we have  $n_3 = 4$ , which is impossible, since 72 does not divide 4!",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10586,NOTE,"that no fewer than six recipients of the prize—Dickson, Chevalley, Brauer, Feit, Thompson, and Aschbacher—have",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10761,NOTE,"the set of all words in  $W(S)$  equivalent to  $u$  (i.e.,  $\bar{u}$  is the equivalence class containing  $u$ ). Then the set of all equivalence classes of elements of  $W(S)$  is a group under the operation  $\bar{u} \cdot \bar{v} = \bar{u} v$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10771,NOTE,"the word  $x_{1}x_{2}\dots x_{n}$  in  $W(S)$  by  $(x_{1}x_{2}\dots x_{n})_{F}$  and the product  $x_{1}x_{2}\dots x_{n}$  in  $G$  by  $(x_{1}x_{2}\dots x_{n})_{G}$ . As before,  $\overline{x_1x_2\cdots x_n}$  denotes the equivalence class in  $F$  containing the word  $(x_{1}x_{2}\dots x_{n})_{F}$ . Notice that  $\overline{x_1x_2\cdots x_n}$  and  $(x_{1}x_{2}\dots x_{n})_{G}$  are entirely different elements, since the operations on  $F$  and  $G$  are different.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10929,NOTE,the quaternions (see Example 5 in this chapter).,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,10933,NOTE,"the group of symmetries of a regular  $n$ -gon. Imitating Example 2, one can show that  $D_{n} \approx \langle a, b \mid a^{n} = b^{2} = (ab)^{2} = e \rangle$  (see Exercise 9). By analogy, these generators and relations serve to define  $D_{1}$  and  $D_{2}$  also. (These are also called dihedral groups.) Finally, we define the infinite dihedral group  $D_{\infty}$  as  $\langle a, b \mid a^{2} = b^{2} = e \rangle$ . The elements of  $D_{\infty}$  can be listed as  $e, a, b, ab, ba, (ab)a, (ba)b, (ab)^{2}, (ba)^{2}a, (ba)^{2}b, (ab)^{3}, (ba)^{3}, \ldots$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11151,NOTE,"a rotation about  $P$  of  $\sigma$  degrees by  $R_{\sigma}$ . Now, among all rotations in  $G$ , let  $\beta$  be the smallest positive angle of rotation. (Such an angle exists, since  $G$  is finite and  $R_{360}$  belongs to  $G$ .) We claim that every rotation in  $G$  is some power of  $R_{\beta}$ . To see this, suppose that  $R_{\sigma}$  is in  $G$ . We may assume  $0^{\circ} < \sigma \leq 360^{\circ}$ . Then,  $\beta \leq \sigma$  and there is",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11303,NOTE,the number of elements in  $X$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11317,NOTE,"the number of pairs  $(\phi, i)$ , with  $\phi \in G, i \in S$ , and  $\phi(i) = i$ . We begin by counting these pairs in two ways. First, for each particular  $\phi$  in  $G$ , the number of such pairs is exactly  $|\operatorname{fix}(\phi)|$ . So,",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11410,NOTE,the image of  $g$  under  $\gamma$  as  $\gamma_g$ . Then two objects  $x$  and  $y$  in  $S$  are viewed as equivalent under the action of  $G$  if and only if  $\gamma_g(x) = y$  for some  $g$  in  $G$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11414,NOTE,"that  $GL(n,F)$ , the group of invertible  $n \times n$  matrices with entries from a field  $F$ , acts on the set  $S$  of  $n \times 1$  column vectors with entries from  $F$  by multiplying the vectors on the left by the matrices. In this case, the mapping  $g \to \gamma_g$  from  $GL(n,F)$  to  $\operatorname{sym}(S)$  is a one-to-one homomorphism.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11437,NOTE,the element of  $\operatorname{sym}(G)$  defined by  $\phi_g(x) = g x g^{-1}$  for all  $x$  in  $G$ . Show that  $G$  acts on itself under the action  $g \to \phi_g$ . Give an example in which the mapping  $g \to \phi_g$  is not one-to-one.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11438,NOTE,the element of  $\operatorname{sym}(S)$  defined by  $\gamma_g(xH) = gxH$ . Show that  $G$  acts on  $S$  under the action  $g \to \gamma_g$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11507,NOTE,"that there are several ways to draw the digraph of a group given by a particular generating set. However, it is not the appearance of the digraph that is relevant but the manner in which the vertices are connected. These connections are uniquely determined by the generating set. Thus, distances between vertices and angles formed by the arcs have no significance. (In the digraphs below, a headless arrow joining two vertices  $x$  and  $y$  indicates that there is an arc from  $x$  to  $y$  and an arc from  $y$  to  $x$ . This occurs when the generating set contains both an element and its inverse. For example, a generator of order 2 is its own inverse.)",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11612,NOTE,"the concatenation of  $k$  copies of the sequence  $(a, b, \ldots, c)$ . Thus,  $2 * (R_{90}, R_{90}, R_{90}, H)$  and  $2 * (3 * R_{90}, H)$  both mean  $R_{90}, R_{90}, R_{90}, H, R_{90}, R_{90}, R_{90}, H$ . With this notation, we may conveniently denote the Hamiltonian circuit given in Theorem 28.2 as",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11961,NOTE,"that circle  $C$  has an even number of 1s. Thus, the portion of the diagram that is in both  $A$  and  $B$  but not in  $C$  is the source of the error. See Figure 29.4.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11965,NOTE,that an even number of errors will not be detected by a parity check.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11986,NOTE,"that an  $(n, k)$  linear code over a finite field  $F$  of order  $q$  has  $q^k$  code words, since every member of the code is uniquely expressible as a linear combination of the  $k$  basis vectors with coefficients from  $F$ . The set of  $q^k$  code words is closed under addition and scalar multiplication by members of  $F$ . Also, since errors in transmission may occur in any of the  $n$  positions, there are  $q^n$  possible vectors that can be received. Where there is no possibility of confusion, it is",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,11988,NOTE,"an  $n$ -tuple  $(a_{1}, a_{2}, \ldots, a_{n})$  more simply as  $a_{1}a_{2}\dots a_{n}$ , as we did in Example 1.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,12014,NOTE,"the Hamming distance between the vectors  $u$  and  $v$ , and  $\mathrm{wt}(u)$  for the Hamming weight of the vector  $u$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,12024,NOTE,"that if  $u$  and  $v$  differ in the  $i$ th position and  $u$  and  $w$  agree in the  $i$ th position, then  $w$  and  $v$  differ in the  $i$ th position.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,12152,NOTE,"that, since  $H$  has rank  $n - k$ , we may think of  $H$  as a linear transformation from  $F^n$  onto  $F^{n - k}$ . Therefore, it follows from the dimension theorem for linear transformations that  $n = n - k + \dim (\operatorname{Ker}H)$ , so that  $\operatorname{Ker}H$  has dimension  $k$ . (Alternatively, one can use a group theory argument to show that  $|\operatorname{Ker}H| = |F|^k$ .) Then, since the dimension of  $C$  is also  $k$ , it suffices to show that  $C \subseteq \operatorname{Ker}H$ . To do this, let  $G = [I_k|A]$ , so that  $H = \left[\frac{-A}{I_{n - k}}\right]$ . Then,",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
