"Path","Size","HasFrontMatter","BodyLength","MathKeywords","Placeholder","Watermark","Category","Reason"
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\03-教育与影响\01-对集合论的影响.md","9945","True","2178","86","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\03-教育与影响\02-对大基数理论的影响.md","9845","True","2158","37","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\03-教育与影响\03-对逻辑学的影响.md","9236","True","2007","8","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\04-历史与传记\01-生平与学术历程.md","8500","True","1740","28","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\04-历史与传记\02-主要著作与论文.md","12958","True","2857","29","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\04-历史与传记\03-与哥德尔的关系.md","10452","True","2309","48","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\05-现代应用与拓展\01-在现代集合论中的应用.md","8956","True","1915","82","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\05-现代应用与拓展\02-在大基数理论中的应用.md","9633","True","2109","32","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\05-现代应用与拓展\03-在逻辑学中的应用.md","9194","True","1995","9","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\05-现代应用与拓展\04-在数学教育中的应用.md","8797","True","1855","41","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\06-对比研究\01-与哥德尔的对比.md","9082","True","1945","43","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\06-对比研究\02-与科恩的关系.md","8588","True","1775","65","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\06-对比研究\03-与Shelah的关系.md","8383","True","1663","55","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\06-对比研究\04-与大基数理论发展的关系.md","9483","True","2057","25","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\07-现代视角与评价\01-现代集合论学家观点.md","8600","True","1863","54","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\07-现代视角与评价\02-最新研究进展.md","8735","True","1893","44","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\07-现代视角与评价\03-未解决问题.md","10904","True","2370","7","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\08-知识关联分析\01-概念关联网络.md","9988","True","2117","22","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\08-知识关联分析\02-理论关联图谱.md","10599","True","2291","21","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伍丁数学理念\08-知识关联分析\03-跨学科关联.md","9712","True","2026","78","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\00-文档索引.md","4672","True","509","21","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\00-项目状态.md","10296","True","2300","36","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\README.md","4700","True","859","10","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\START-HERE.md","5101","True","1077","12","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\01-核心理论\01-数学哲学与方法论.md","13947","True","3135","25","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\01-核心理论\02-概率论思想.md","16691","True","3513","47","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\01-核心理论\03-变分法纲领.md","16133","True","3349","52","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\01-核心理论\04-数学物理思想.md","11321","True","2420","15","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\01-核心理论\05-数学应用性观点.md","10520","True","2247","9","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\01-概率论理论\01-概率论基础理论.md","13221","True","2653","32","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\01-概率论理论\02-大数定律理论.md","15090","True","3116","52","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\01-概率论理论\03-概率论的应用.md","11733","True","2548","38","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\01-概率论理论\04-其他概率论贡献.md","3214","True","570","4","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\02-变分法理论\01-变分法基础理论.md","11732","True","2258","60","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\02-变分法理论\02-变分问题理论.md","11558","True","2322","39","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\02-变分法理论\03-变分法的应用.md","11531","True","2415","30","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\02-变分法理论\04-其他变分法贡献.md","3268","True","576","4","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\02-数学内容深度分析\03-其他数学贡献\01-其他数学贡献.md","3247","True","570","3","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\03-教育与影响\01-教育理念与方法.md","3145","True","558","3","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\03-教育与影响\02-对后世数学的影响.md","3077","True","542","10","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\03-教育与影响\03-数学教育的启示.md","3712","True","658","1","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\04-历史与传记\01-生平与学术历程.md","3771","True","677","1","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\04-历史与传记\02-主要著作与论文.md","4226","True","737","0","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\04-历史与传记\03-学术合作与传承.md","3081","True","528","2","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\04-历史与传记\04-历史地位与评价.md","3302","True","594","11","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\05-现代应用与拓展\01-在现代数学中的应用.md","3242","True","579","16","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\05-现代应用与拓展\02-在现代物理中的应用.md","3422","True","632","12","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\05-现代应用与拓展\03-在计算机科学中的应用.md","3548","True","660","4","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\05-现代应用与拓展\04-在其他领域的应用.md","3350","True","612","2","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\06-对比研究\01-与牛顿的对比.md","3357","True","584","3","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\06-对比研究\02-与欧拉的对比.md","3368","True","589","14","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\06-对比研究\03-与拉格朗日的对比.md","3472","True","617","5","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\06-对比研究\04-与其他数学家的对比.md","3552","True","656","14","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\07-现代视角与评价\01-当代数学家的评价.md","4180","True","785","10","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\07-现代视角与评价\02-历史地位的评价.md","3329","True","600","2","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\07-现代视角与评价\03-现代数学中的意义.md","3595","True","630","10","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\07-现代视角与评价\04-对数学教育的启示.md","3724","True","660","1","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\08-知识关联分析\01-概念关联网络.md","3380","True","608","8","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\08-知识关联分析\02-在数学知识体系中的位置.md","3517","True","637","0","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伯努利数学理念\08-知识关联分析\03-跨学科的影响与关联.md","3381","True","619","4","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\00-文档索引.md","2994","True","585","14","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\00-项目状态.md","14321","True","3263","117","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\README.md","5565","True","910","38","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\START-HERE.md","4726","True","1057","47","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\01-核心理论\01-数学哲学与方法论.md","9688","True","2194","63","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\01-核心理论\02-群论理论纲领.md","10568","True","2294","109","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\01-核心理论\03-可解性理论思想.md","8552","True","1834","111","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\01-核心理论\04-伽罗瓦理论基础.md","7031","True","1468","56","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\01-核心理论\05-数学写作与教育理念.md","2847","True","546","3","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\02-数学内容深度分析\01-Galois理论.md","4271","True","793","23","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\02-数学内容深度分析\02-群论起源.md","3790","True","734","28","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\02-数学内容深度分析\03-方程可解性理论.md","3613","True","705","25","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\02-数学内容深度分析\01-群论贡献\01-群的概念建立.md","12173","True","2528","89","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\伽罗瓦数学理念\02-数学内容深度分析\01-群论贡献\02-置换群理论.md","12355","True","2464","72","False","False","正常",""
